num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,review,timestamp_created,recommended,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
174,5,736,0,736,2020-05-04 02:38:31,what would you do with a drunken sailor,2020-07-11 00:55:14,True,0,0,0.0,0,True,False,False
66,16,3015,0,2997,2022-09-22 23:42:35,pirates,2022-09-18 22:05:16,True,0,0,0.0,0,True,False,False
0,15,1176,0,1176,2014-12-22 18:32:24,just forget about ac3 ac4 is really good,2015-03-31 23:41:13,True,0,0,0.0,0,True,False,False
0,9,1304,0,979,2021-09-30 19:49:40,in my opinion after ac2 black flag is one of the best ac games to be released it has amazing graphics good storyline lots of side quests to keep you occupied for awhile and an amazing open world to explore it has a pretty good replayability value as well i definitely recommend this game to anyone looking for a good story and adventure,2021-06-25 07:04:28,True,0,0,0.0,0,True,False,False
108,21,77,0,77,2016-02-12 23:33:28,uplay,2016-06-22 23:33:04,False,86,37,0.4366669654846191,1,True,False,False
0,59,1806,0,1806,2015-03-02 04:20:12,best assassin 's game to date none of the others can compare,2018-07-07 05:30:28,True,0,0,0.0,0,True,False,False
792,136,7331,0,3940,2019-07-23 03:13:15,pirates assassins need i say more single player works fine on my rig using an older 9600gt gfx card multiplayer crashes whenever it starts up without any explination i tried verify the game files still the same 5 /5,2013-11-25 20:51:12,True,0,0,0.4710144698619842,0,True,False,False
0,1,4123,0,2707,2022-06-13 06:04:46,"i am replaying this on pc first time playing was on console so much better with better graphics on a computer in comparision this game is so much fun in my opinion it does have those ""follow this guy within 25 feet type of missions which suck as usual but other than that it is a fun nostalgic game for me",2021-10-02 19:54:25,True,1,0,0.5081967115402221,0,True,False,False
0,5,2779,0,200,2022-01-22 15:15:45,its pretty good,2022-01-06 10:32:17,True,0,0,0.0,0,True,False,False
133,4,6198,0,6029,2023-03-07 03:55:36,good game,2023-03-07 00:53:54,True,0,0,0.4918032586574554,0,True,False,False
0,29,621,0,621,2016-08-21 21:33:05,i want to like this game a lot because it does some things really well but the movement is absolutely atrocious running also enables climbing so if you board a ship and want to move around fast you might also start climbing boxes and get stuck for a splitsecond until you jump off navigating streets and rooftops pose the same problem if you get too close to something you get latched onto it if running and climbing were bound to different keys i 'd play this game way more than i have but as it stands it 's insufferably unplayable,2016-09-06 15:31:18,False,1,0,0.4668710231781005,0,True,False,False
0,2,4632,0,2815,2020-06-21 22:45:42,one of the top 3 ac games as far as i 'm concerned,2020-06-11 05:18:01,True,0,0,0.0,0,True,False,False
375,42,306,0,306,2020-09-14 20:51:32,pirate,2022-12-03 17:43:22,True,0,0,0.0,0,True,False,False
696,20,2855,0,265,2020-01-04 21:21:18,pretty good game i enjoyed it quite a bit and still do taking on the legendary ships is always a fun this for me to do,2018-11-24 06:48:19,True,0,0,0.0,0,True,False,False
0,33,1265,0,1265,2022-01-01 03:56:50,yo ho ho,2023-02-10 06:59:13,True,0,0,0.0,0,True,False,False
0,1,1492,0,687,2023-03-21 12:41:00,dobar,2022-08-22 08:05:31,True,0,0,0.0,0,True,False,False
0,35,2345,0,1234,2023-05-15 05:42:29,so many years later and im playing this for the first time and i love it i cant believe i never played it when it came out it looks better graphically than i expected and looks much better than the trash skull and bones trailer that just came out,2022-07-18 11:12:08,True,1,0,0.5138888955116271,0,True,False,False
190,12,4353,0,1599,2016-09-21 03:51:53,i love pirates and i love the caribbean and i love rum and i love sea shanties i also love wool socks but thats beyond the point get this game i shit you not,2015-10-14 16:29:33,True,1,0,0.520367920398712,1,True,False,False
0,17,5838,0,4627,2020-06-20 23:00:00,many kill many fun,2020-03-23 01:11:26,True,0,0,0.0,0,True,False,False
0,95,10318,0,5807,2021-05-09 18:24:36,ubisoft connect single player game that demands an online connection there is an offline option but most of the time it refuses to launch the game by crashing it while loading paying customers are forced to jump through hoops to make the game work offline then it can randomly crash after hours of play and suddenly demand you go online again before allowing the game to relaunch without crashing rather ironic that a game about piracy can only be played without grief by clueless pawns and actual pirates i paid for a game not persistent spyware,2021-05-06 14:26:27,False,10,0,0.5695890188217163,0,True,False,False
215,9,3788,0,3788,2018-06-06 13:36:34,"everything on land i don 't like every thing on water i love on land it 's your boring ""follow this character and eavesdrop or ""go here and do some boring stuff but once you get your boat (wich regrettably takes 2 hours it 's great",2022-07-06 11:29:36,True,0,0,0.0,0,True,False,False
168,6,19312,0,6250,2023-08-02 10:21:57,this is a great game but i can 't recommend this game for starters i am tired of buying a game on steam or another platform then having to download the games stupid launcher i think if you buy the game currently the key they give you won 't even work i was going to try and play the game again recently but after 40 minutes of changing my password then confirming it with a code in my email and my phone like 3 times each i finally make a new password just to have microsoft not save it and i was already to frustrated to notice i have literally an hour of in -game time for the past 2 weeks and that whole hour was resetting my password or trying to get this shitty launcher to work just to have microsoft not remember new password so i 'd have to do it all over again another thing i 'm tired of instead of having to download a new launcher with every stupid game i buy now because every company seems to need it is the filler this great game is bogged down by simple filler shit that is just monotonous crap i have played this game twice both times i have done a few main missions on one game i may have done many missions and have 104 hours out of that 104 i would bet my bank account i probably played 10 hours of story missions during both playthroughs this is a word i don 't care what steam says i have played like 94 hours of meaningless no fun go to 1000 islands and collect the same item 1000 times and 10 hours of story now all big open world games are doing this yet get perfect scores by people tomb raider games batman games everything now i will give credit where credit is due rdr2 has stuff like this like collecting the 45 bones or collecting certain species to mail to them ladies but those quests feel unique they feel different i 'm not spending 40 hours collecting stupid crap i don 't even need because i can 't help myself i can complete collecting the fossils in a couple hours then next thing i know i 'm tracking a vampire then a serial killer etc this is collect 1k chests then however many notes for songs then whatever else top collect each one taking multiple days to top it all off all these open world games also do this shit where you can 't 100 complete say a part of the map or whatever town you 're in you know why because you don 't have the stupid rope bow which you don 't even get until halfway through the game yet they have doors locked behind you needing this stupid rope bow on the 1st stage it 's like the devs taunting me we are going to show you all these things you can 't even collect even if you do find it because adding the mechanic to having to replay towns and missions adds another 30 hours to the game isn 't that fantastic i feel like black flag is a 50 hour game with 10 hours or maybe even less of actually fun story game play how 90 of the population doesn 't see it baffles me and is probably why every other game is doing it now who needs gameplay and story when you can add 80 fluff to your game even if the launcher worked my brain is about to explode just thinking about all of these things do none of you value your time because trust me when you get older and into adulthood time will be a way more precious resource so either the devs think everyone playing is 10 and doesn 't give a shit or they know they are wasting your time and just don 't care maybe the people who funded the game said they needed this many hours of game time and anything short of that everyone is fired all i know is i can 't get past the launcher to even play it but even if i could i would a remember that everything i did i have done twice already or b forget how long these meaningless things actually take for anyone who doesn 't believe me or think i haven 't done it just check my achievements i 'm pretty sure on one of the playthroughs i did literally every side mission and picked everything up just to stop playing because of how sick of it i was then even though all i had to do was story quests i deleted the game it frustrated me so much twice man why am i ocd either way in the end i am glad the launcher didn 't work as it probably saved me from wasting another 50 hours just to get so fed up with the game i delete it again or have an actual aneurysm tldr a 5 -5 game ruined by a shit launcher fluff missions and items to collect just to prolong your game time among other things i just don 't give a crap about anymore to speak on it i am washing my hands of this game and deleting it so it can 't mock me for never completing it p .s. for the people who can 't play it just download the crack when you play a cracked game you can 't use multiplayer mostly anyway anless you download third party app like himashi or whatever that shit was called for minecraft so you syhouldn 't have to sign into their servers as the crack wouldn 't want that to happen anyway either way it should work don 't quote me on this as i am not 100 i just figured i 'd add my 2 cents to hopefully help some people if anyone replies posting about the morale of cracking or anything of the sort i won 't respond i have no morale just like these game companies who literally let you spend $60 dollars on a game they themselves won 't even let you play anymore they sure know how to remove servers but not the game from stores,2022-06-30 04:49:42,False,2,0,0.4830508232116699,0,True,False,False
68,7,14957,0,13655,2023-02-09 14:17:09,it so good,2021-06-20 20:22:31,True,0,0,0.0,0,True,False,False
167,41,4596,0,4596,2015-11-17 13:50:17,played it first time with 10fps not so fun but with 60 it was better not amazing but better,2019-06-09 21:48:07,True,0,0,0.0,0,True,False,False
0,3,12814,0,5690,2014-11-16 23:52:30,the best ac in the series i don 't see how ubisoft can top this one but i can 't wait to see them try,2014-01-25 16:48:08,True,2,0,0.5100605487823486,0,False,False,False
0,6,2603,0,2032,2020-12-30 15:47:52,damn good fuvk the wii u,2020-03-29 07:09:24,True,0,0,0.0,0,False,False,False
0,20,6462,0,345,2020-11-10 17:18:39,oyunu iyiki satın almışım ac serisinin bana göre en iyi oyunu olduğunu düşünüyorum .karada geçen görevler diğer ac serilerine göre bu oyunda daha sıkıcı ama korsanlık ön planda olduğu için denizde geçen görevlerde eğlenmediğim an olmadı diyebilirim,2014-07-15 22:01:55,True,0,0,0.4741379022598266,0,True,False,False
16,4,6963,0,3610,2023-06-09 11:21:09,i recommend playing ac4 because i 've played earlier ones before and story 's very good good storyline and cool open world gameplay awesome expansion pass multiplayer gameplayss of course edward kenway the father of haytham kenway and the grandfather of connor ratohnhaketon kenway,2021-09-13 07:44:50,True,0,0,0.0,0,True,False,False
0,23,1823,0,1146,2022-07-17 02:57:07,argghhhhhhhhhhhhhh aye aye captain,2022-07-15 04:18:40,True,0,0,0.0,0,True,False,False
103,11,503,0,351,2020-11-18 13:28:53,boi,2018-03-21 09:07:59,True,0,0,0.4450866878032684,0,True,False,False
665,113,4505,0,23,2018-05-12 18:45:39,the single player is nice but i wonder how is the multiplayer ...since no one i can find on ac server,2016-08-17 03:50:53,True,0,0,0.0,0,False,False,False
1266,57,282,0,210,2019-12-16 19:20:03,out -freakin-standing!,2016-02-10 17:21:19,True,1,0,0.4976671636104583,0,True,False,False
0,24,1539,0,582,2014-11-19 09:55:28,best ac in the series makes up for the mess that was aciii,2013-11-22 05:19:09,True,1,0,0.5238095521926879,0,True,False,False
55,2,1118,0,1104,2023-07-18 09:25:39,when i think of a godly game this is one of the first games that come to mind,2020-10-18 19:58:32,True,0,0,0.0,0,True,False,False
0,4,4284,0,3976,2023-06-26 13:13:53,fun game,2023-06-07 11:35:31,True,0,0,0.0,0,True,False,False
0,7,6994,0,6994,2023-03-20 03:12:16,its a lot of fun the main character is fun but not much dimension to him they made a lot of improvements since ac 3,2023-03-22 19:00:19,True,0,0,0.0,0,True,False,False
415,69,2201,0,2118,2017-05-14 17:50:30,they should turn this game as a movie too but don 't go with those bugs as well,2016-12-26 17:57:07,True,1,2,0.5024875402450562,1,True,False,False
0,1,206,0,206,2020-09-20 04:21:41,this game is beautifully done i love how its not an easy walk through and you have to think on how to get something done i would recommend for anyone who is a fan of playing a rogue of any kind,2020-09-20 16:03:56,True,0,0,0.0,0,True,False,False
0,12,381,0,360,2018-06-15 07:23:35,this is best game 10 /10!!! played the game since i was 5,2018-06-02 02:27:06,True,0,0,0.0,0,True,False,False
0,43,7368,0,6136,2023-07-16 14:38:26,best ac game there is,2017-09-27 06:37:00,True,1,0,0.4522852301597595,0,True,False,False
204,10,914,0,386,2022-11-08 09:29:55,ayee matey,2021-07-11 21:11:51,True,0,0,0.0,0,False,False,False
0,27,64,0,64,2015-08-11 11:11:02,the game itself is good but i wouldn 't mind if someone took uplay to the swamp shot it first in the kneecaps then (slowly) smashed it head in with rusty shovel and finally fed its mangled carcass to the alligators,2015-08-12 12:22:53,False,0,0,0.0,0,True,False,False
0,26,2989,0,2878,2016-10-30 09:01:50,best one in the series loved every bit of it has amazing gameplay and a great story the missions are fun to play ship battles so so good and the best thing your ship crew sings :d there is so much to collect and so many places to discover combat is good but i felt that dart weapon was a bit overpowered it made things too easy although i did have problems running the game at max fps some times due to some sh **ty optimizations i guess i play other games at ultra setting with 60fps ac series has some issues,2016-10-15 07:09:51,True,0,0,0.0,0,True,False,False
28,9,824,0,809,2021-02-17 06:06:21,cheap price low spec friendly and still worth it ps this is just one of the best ac of all time,2021-02-16 03:41:43,True,1,0,0.5238095521926879,2,True,False,False
0,43,3816,0,976,2017-03-19 00:17:15,its assassins creed with pirates what more do you need,2015-06-08 23:01:43,True,0,0,0.0,0,True,False,False
106,17,2653,0,1701,2021-12-21 03:24:14,lol,2020-08-30 01:51:03,True,0,0,0.4761904776096343,0,True,False,False
0,64,2126,0,1835,2021-04-15 13:12:24,amazing if you ae trying to relive your childhood memories or playing the whole series in order like me this game was one of the more polished games ive played everygame this one is def top 3 you are able to free roam like never before except the new games this game was the 1st real open world ac game you upgrade your boat manage your crew its amazing i 100 reccomend this game to anyone thinking to get it i also bought the dlc for adewale and its fantastic good story telling no game brakeing bugs that made me quit and restart get this for sure,2021-04-14 23:50:39,True,0,0,0.0,0,True,False,False
0,16,14188,0,8697,2021-04-21 00:42:20,best pirate simulator on the market,2016-11-24 01:36:37,True,0,0,0.0,0,True,False,False
0,136,2705,0,2538,2023-02-23 06:07:37,its a solid game and one of only a few assassins creeds to feature one of the best game -play mechanics of sailing a pirate ship and using it as a weapon i was unaware of rogue never heard of it before until i looked it up today guess it was overshadowed by black flag since it came out on the same day solid 7 /10 honestly needs a remake add new content and such,2023-02-23 03:28:26,True,1,0,0.5192307829856871,0,True,False,False
0,4,3895,0,3758,2022-02-12 23:20:47,very good story,2021-06-19 00:59:29,True,0,0,0.0,0,False,False,False
379,134,2849,0,254,2023-04-29 05:27:44,pirate life yeet haw 10 /10,2022-03-10 10:05:25,True,0,0,0.0,0,True,False,False
0,38,1755,0,1755,2021-01-24 07:47:00,if you haven 't yet you need to play this game it 's one of the last good ac games and you 'd bring dishonor to your ancestors to not play it,2021-06-18 11:23:17,True,0,0,0.0,0,True,False,False
189,48,2162,0,1562,2021-02-10 17:04:08,what will we do with a drunken sailor what will we do with a drunken sailor what will we do with a drunken sailor early in the morning,2021-02-08 17:19:18,True,0,0,0.0,0,True,False,False
0,6,11946,0,9960,2023-08-07 06:27:50,"sea shanty 's, that 's all you need to know",2023-07-21 09:12:41,True,0,0,0.0,0,True,False,False
0,14,1454,0,1014,2021-11-18 12:57:39,the pireting,2020-03-01 08:32:14,True,0,0,0.0,0,True,False,False
85,9,6061,0,5942,2023-01-29 21:27:01,best ac game i mean it has pirates and is good,2022-07-20 08:56:29,True,1,0,0.5238095521926879,0,True,False,False
410,44,1028,0,1028,2016-04-09 03:26:02,it 's okay,2017-05-31 01:02:43,True,0,0,0.0,0,True,False,False
0,9,2138,0,2087,2019-04-28 05:32:57,one of the best ac games made gotta love open world pirate adventures,2018-11-08 00:29:50,True,0,0,0.0,0,True,False,False
52,5,432,0,319,2021-03-27 22:23:41,game crashes at the seconds island you go after you save someone in the execution thenw hen u go to the bar to finish of the mission it crashes,2020-02-10 01:54:48,False,0,0,0.0,0,True,False,False
0,7,3549,0,1348,2019-08-19 20:39:01,great game sea battles are so fun,2016-01-17 12:20:49,True,1,3,0.5,0,True,False,False
0,5,3705,0,2014,2021-07-10 23:24:57,it good,2021-07-03 04:20:46,True,0,0,0.0,0,True,False,False
0,32,3367,0,2758,2023-04-02 13:09:18,assassin,2023-03-20 05:03:10,True,0,0,0.4761904776096343,0,True,False,False
604,55,5607,0,3227,2016-01-28 15:09:28,"black flag is probably the best assassin 's creed game i 've played admittedly i haven 't played the most recent titles but the pirate setting of black flag is part of the appeal of this one the game starts strong and there 's a lot of fun to be had sailing the seas upgrading your character and ship but like all other asscreed titles for me it loses steam toward the end as you 're kind of forced to play into the assassin side of it rather than the pirate life side of things also the modern day scenes are just annoying i honestly could 've done without those 3 or 4 times now i 've played up to roughly the last ""act"" but i never seem to be able to motivate myself to return and finish the game",2015-10-26 09:12:45,True,0,0,0.0,0,True,False,False
16,4,1912,0,497,2023-05-01 19:48:02,dikzak,2021-03-21 18:13:56,True,0,0,0.0,0,True,True,False
35,1,6557,1211,1025,2023-08-25 12:28:37,good story mode,2020-12-26 16:08:12,True,0,0,0.0,0,True,False,False
328,26,5918,0,2130,2022-11-18 16:35:36,repetitive usual ac game the game is unoptimized so expect sudden fps drops during ship battle and exploring the island i also noticed that using smoke bombs causes the fps drops this game is not recommended for players who hates repetitive shts you 'll just get bored after i collected all of the mayan stones i finally acquired the mayan outfit the thing is the last piece can only be obtained during sequence 10 since it 's almost the endgame and i already did all the side quests and activities the mayan outfit which could have been very useful in the early game is now useless would be better if they add new game option just like odyssey the rewards from completing the community challenges is unachievable there 's no active challenges anymore ubisoft should just give these rewards to players especially for those who want to collect all of the outfits pistols swords etc just finished freedom cry and aveline dlc you can finish freedom cry in under 1 -2hrs without doing the side activities while aveline dlc is very short and you can finish it in under 30mins or less don 't know much about aveline haven 't finished ac liberation yet there 's no slashing sound effects in freedom cry i think it 's bugged,2022-01-19 20:05:30,True,0,0,0.0,0,True,False,False
0,79,73,0,73,2021-08-19 02:26:02,the game crashed when i sent prostitutes to distract a guard,2021-08-19 03:18:00,True,0,1,0.0,0,False,False,False
124,2,3343,0,1288,2020-05-18 22:06:44,gud game,2020-05-07 20:37:55,True,0,0,0.0,0,True,False,False
0,41,1861,0,1571,2016-09-25 17:50:28,a thing of absolute goddamn beauty tried a few of the older assassins creed games and never quite got on with the controls but as this one seemed to be a good jumping on for the later stuff i gave it a go and am very glad i did great action fun combat both hand to hand and ship based and absolutely stunning to look at have just finished the main story it 's a game i 'll now keep installed so when the mood takes me i can jump back into the world for an hour and go looking for new stuff to do as like most open world games you can finish it but only have completed 50 of what the maps promise there are contract to take sharks and whales to hunt and loads more oh and being cardiff born it rocked hearing so many welsh accents in a game ...even if one npc i bumped into called me a sheep shagger only downside being i 'm now addicted to rum (captain morgans of course and the wife has said she 'll punch me if i tell her i want to plunder her booty one more time,2016-09-25 22:45:26,True,2,0,0.5028409361839294,0,True,False,False
32,24,404,0,404,2022-09-04 00:48:14,"pirates on a boat pirates on a boat pirates on a fucking boat pirates on a boat pirates on a boat pirates on a boat pi -pirates on a boat pirates on a boat pirates on a boat pirates on a boat pirates on a boat tyrannosaurus rex on a boat tyrannosaurus rex on the boat get this cash bitch i ain 't even scared i 'ma do what i gotta do to get this bread niggas say i 'm up feel like a chicken legs skinny ass bitch you like a chicken foot everybody know i be on a boat pirates on a boat pirates on a boat pirates on a fucking boat pirates on a boat pirates on a boat pirates on a boat ay pi -pirates on a boat (turn this shit the fuck up man pirates on a boat (damn, this shit ass pirates on a boat (yes, sir pirates on a boat pirates on a boat (sike) pirates on a boat pirates on a boat pirates on a fucking boat pirates on a boat pirates on a boat pirates on a boat pi -pirates on a boat pirates on a boat pirates on a boat pirates on a boat pirates on a boat",2022-10-05 17:51:31,True,1,1,0.5185185670852661,0,True,False,False
0,17,4878,0,293,2022-02-01 21:06:52,haha pirate go brrrr,2020-11-04 21:51:55,True,1,0,0.4934037029743194,0,True,False,False
0,24,2786,0,202,2022-08-06 19:09:00,jack sparrow ftw,2022-07-19 16:55:39,True,0,0,0.0,0,True,False,False
0,56,1330,0,841,2020-10-24 19:04:41,i loved this game as a kid and looking back at it it shoulded have a better story mode like he should done something better to become a assassin if you disagree reply i want to see how you see it,2020-09-20 06:06:28,True,0,0,0.0,0,True,False,False
0,69,1455,0,1455,2018-06-25 10:07:25,its not only the best assassins creed its also the best pirate game ever,2018-08-16 14:39:22,True,0,0,0.0,0,True,False,False
0,13,4786,0,4749,2022-01-29 12:43:29,best naval combat out of any game ive played and my fav ac game,2022-01-29 12:07:57,True,0,0,0.0,0,True,False,False
199,72,2007,0,2000,2023-05-04 20:00:36,the story is fine enough it 's your ship though that 's the main draw there 's tons to do in the open world from bell diving to hunting the multiplayer is good ole stealth action so fun the modern day puzzles are neat too the combat is smooth though the stealth is a tad too easy the soundtrack is top notch,2022-09-30 13:17:24,True,0,0,0.0,0,True,False,False
0,5,1834,0,1300,2020-07-28 10:31:27,great storyline and gameplay,2020-07-27 09:38:15,True,0,0,0.0,0,True,False,False
1212,111,1589,0,392,2021-05-29 13:19:23,aaaargh i procrastinated through his game when it first released back way when but decided to play it again and boy was i disappointed disappointed i didnt play it sooner easiest the best entry to the ac franchise awesome protagonist awesome story and the naval section is brilliant,2018-01-14 05:01:06,True,2,0,0.4914020895957946,0,True,False,False
0,13,4167,0,3848,2023-02-13 19:26:48,this is the first assassins creed game i 've ever played i saw my little bro playing a assassins creed game way back and i didn 't think it was for me but i 'm a pirate and an assassin and that 's just peachy keen the first time i ran up and stabbed to guards in the back i couldn 't stop laughing just ran around for 30 minutes killing 2 at a time and leaving the guards left trying to catch me the climbing and parkour are fun to watch sometimes it 's finicky but apparently that occurs in all the assassins creed games the navel battling is my favorite part about this it 's great,2019-07-06 20:47:11,True,0,0,0.0,0,True,False,False
0,14,2035,0,1417,2020-10-07 01:13:41,black flag was simply awesome i have not played an assassins creed game since acii i downloaded odyssey and got lost early on so i picked up black flag cheap ive spent about 23 hours just pirating all the ships in the caribbean and making my ship look terrifying the main character is f ******ng badass awesome game,2020-08-29 14:00:31,True,8,1,0.6144995093345642,0,True,False,False
47,31,2744,0,260,2023-04-17 18:52:26,only 4 hours in probably have over 3000 hours on this game on ps4 goated best ass creed in the universe download or i will assasinate you irl because im shush444444444 mf 's i change my review still a really good game but i wasspamming pace to to skip all the intro shite and aparently if you press space on your save it instantly deletes it without warning so ye pretty sick just lost about 12 hours worth of progress,2023-04-07 14:18:35,True,2,0,0.5454545617103576,0,False,False,False
0,7,12025,0,9858,2017-06-30 10:30:09,yes,2014-10-14 12:13:02,True,1,0,0.52173912525177,0,True,False,False
121,34,954,0,18,2022-06-05 11:23:49,10 /10 gud game,2017-10-27 15:41:09,True,0,0,0.4117744863033294,0,True,True,False
0,22,4355,84,2138,2023-08-20 05:32:20,the best game 1000 /10,2021-11-26 08:52:56,True,0,0,0.0,0,True,False,False
0,7,930,0,930,2023-02-23 05:10:12,slaughter guards in the town square i guess but the boat is where this game shines barely care for land embrace the boat be one with your crew feel the rush of dopamine with each cannon ball that rips through your enemies vessel go through the start of this game kill a few red or yellow coats then play with the boat then hate yourself for feeling that any other assassin 's creed game could ever beat the boating,2023-04-11 15:27:35,True,0,0,0.0,0,True,False,False
71,13,1563,0,1173,2020-12-08 23:57:45,good very good one of the best ac 's ever made,2020-11-26 03:02:55,True,0,0,0.0,0,True,False,False
0,6,10215,9,2503,2023-08-20 06:30:20,it 's a good game,2022-01-27 11:35:17,True,0,0,0.0,0,False,False,False
0,1,3989,0,2442,2023-01-29 09:02:15,goated game,2022-12-18 03:37:58,True,0,0,0.0,0,False,False,False
0,64,818,0,706,2014-01-10 17:15:59,not what i expected they should have stopped making these after the 2nd one 1 &2 were great but the rest not so much,2013-11-20 00:34:36,False,10,0,0.4618037939071655,0,True,False,False
0,5,10089,0,6870,2021-10-14 02:50:06,awesome game one of my favorite from the series,2015-01-28 00:56:03,True,0,0,0.0,0,True,False,False
106,1,4361,0,18,2021-09-14 07:46:28,why iam not join assassin cred iv,2016-09-23 19:37:13,True,0,0,0.4975124299526214,0,True,False,False
0,1,2670,0,58,2019-05-14 02:14:48,cant seem to loadddddd frickk ac4bfsp .exe has stopped loading can 't find a valid fix either pls halp,2014-06-10 19:53:40,False,0,0,0.4937304258346557,0,False,False,False
0,35,1367,0,1367,2015-12-30 15:15:23,clearly one of the best old ac games available enjoyed every minute playing it,2021-11-28 19:24:20,True,1,0,0.0,0,True,False,False
121,5,3193,0,3193,2020-05-16 02:28:49,le meilleur ac,2022-10-11 21:12:13,True,0,0,0.0,0,True,False,False
0,11,1741,0,1741,2016-07-15 10:23:01,amazing game with great graphics and fun combat the story is really great and the ending is totally worth it 11 /10,2016-07-19 17:42:01,True,0,0,0.0,0,True,False,False
468,48,3702,0,3697,2015-05-15 14:39:00,"sail ahoy comrade acivbf is the 1st ac that i want to finish quickly aside because i want to finish because witcher 3 is incoming the game itself is kind of stray from the line of the creed to wrap the story [spoiler], it 's about a man that dreams big about adventure and get rich fast so he sail to the sea to become pirate while leaving his beautiful wife behind all to find the plundering as a pirate that he was doing is wrong and he lost his way at the end the assassin 's creed made him realise that he was wrong and help him back to his way and don 't forgot his daughter come to meet him so he really realise that he 's wrong and try to become a good father happy end [/spoiler] it 's better to name this game a different title the story is not about assassin 's creed at all it 's about pirate and plundering while adventuring meet the assassin 's creed and templar while i complain about the story and the concept the gameplay itself is fantastic all the pirate game that i have played this is the best so far it got adventure sailing ship diving parkour and don 't forget rum but there isn 't any woman that i can have a way with (lol). to wrap my review this acivbf is a nonconsistent game while the gameplay and the graphic is good the story and the concept is stray from the line of the creed so for you that following the ac series this game somewhat explain a little what happen after aciii but the story itself is not really good and for you that haven 't play the ac series this game should be remember as a pirate game not an ac series **spent so much time in this game as a pirate than an assassin (lol)**",2015-05-16 02:29:44,True,25,2,0.5437589883804321,10,True,False,False
206,20,2721,0,1941,2020-07-28 21:00:39,first assasin creed where ive cared for the story enough to watch the cut scenes land gameplay is classic assasin creed and if you have played any of the earlier releases you will feel right at home here ship mechanics are well implementet and you really feel like a pirate as your character stands by the rudder well made assasins creed and i highly recommend picking it up if you have a few weeks to waste playing this,2018-02-06 15:53:40,True,0,0,0.0,0,True,False,False
0,58,1104,0,243,2021-04-11 05:03:21,excellent game,2017-09-21 03:42:54,True,0,0,0.0,0,True,False,False
514,149,1602,0,1602,2021-04-02 15:05:29,---{graphics}--- you forget what reality is  beautiful  good  decent  bad  don ‘t look too long at it  ms -dos ---{gameplay}---  very good  good  it ‘s just gameplay  mehh  watch paint dry instead  just don 't ---{audio}---  eargasm  very good  good  not too bad  bad  i 'm now deaf ---{audience}---  kids  teens  adults  all ---{pc requirements  check if you can run paint  potato  decent  fast  rich boi  ask nasa if they have a spare computer ---{difficulity}---  just press 'w'  easy  significant brain usage  easy to learn / hard to master  difficult  dark souls ---{grind}---  nothing to grind  only if u care about leaderboards /ranks  isn 't necessary to progress  average grind level  too much grind  you ‘ll need a second live for grinding ---{story}---  no story  some lore  average  good  lovely  it ‘ll replace your life ---{game time  long enough for a cup of coffee  short  average  long  to infinity and beyond ---{price}---  it ’s free  worth the price  if it 's on sale  if u have some spare money left  not recommended  you could also just burn your money ---{bugs}---  never heard of  minor bugs  can get annoying  ark survival evolved  cyberpunk 2077 ---{?/10}--- 1 2 3 4 5 6 7 8 9 10,2021-12-31 02:14:06,True,1,0,0.5238095521926879,0,True,False,False
0,6,3460,0,555,2023-08-12 05:33:45,best assassin 's creed eveeeer the story gameplay adventure although with 2013 graphics still pirating with the first kenway is awesome for today tomorrow or maybe the next 20 years,2022-10-15 19:20:27,True,0,0,0.0,0,True,False,False
1023,516,3138,0,3138,2017-12-12 13:12:51,still my favourite assassin 's creed game,2020-12-04 04:59:06,True,1,0,0.5238095521926879,0,True,False,False
0,4,1598,0,146,2020-05-23 17:08:51,best ac i 've ever played,2015-12-25 05:50:18,True,0,0,0.0,0,True,False,False
0,1,2400,0,2378,2022-08-13 19:55:01,best ac game,2022-08-07 22:06:19,True,0,0,0.0,0,False,False,False
0,3,2619,0,2189,2023-06-22 06:07:44,the base game ever we can travel ocean with own ship and take down enemy ship we can play as pirate or assassin,2022-09-23 15:57:15,True,0,0,0.0,0,True,False,False
778,73,468,0,458,2018-10-06 04:38:34,this is not an ac game this is a pirate game with ac mechanics some missions are really bad like the generic trailing missions but the game makes it up with sailing plundering and treasure hunting best ac ever made,2016-12-02 22:43:41,True,0,20,0.4779411852359771,0,False,False,False
48,12,659,31,558,2023-08-29 15:30:04,it 's the best assassin 's creed game don 't think just buy it,2023-07-25 19:51:49,True,0,0,0.0,0,True,False,False
0,8,273,21,273,2023-08-28 23:02:16,"game runs terrible controls are stuck one ""left,"" like the joy -con drift but this is the only game that does it i 'm astonished ...that this game runs better on the nintendo switch not too mention in order to play this game you bought you have to download ubisoft and log in again to another account to play it ...why? it 's on steam bro server issues even in single player mode buy this on console the pc port is just not in good shape",2023-08-29 12:14:35,False,0,0,0.0,0,True,False,False
214,3,2238,0,2238,2016-03-10 20:59:06,unitl a legit example is concieved this truly is your quintessential pirate game,2016-10-07 22:43:36,True,7,0,0.5963487029075621,0,False,False,False
48,57,1515,0,218,2022-04-16 18:16:06,~i love this game,2021-11-28 20:21:04,True,1,0,0.5102040767669677,2,True,False,False
